"serial_no","category","intm_id","page","name","trade_name","registration_no","email","telephone","fax_no","address","contact_person","correspondence_address","correspondence_email","correspondence_telephone","correspondence_fax","website","exchange_name","emails_all","phone_numbers_all","validity","source_url"
"3574","Registered Stock Brokers in equity segment","30","143","R.SS. INVESTMENTS (P) LTD","R.SS. INVESTMENTS (P) LTD","INZ000280636","RSSINV@YAHOO.COM","9101123283650","","22 ANSARI ROADNEAR PRAKASH BANQUET DARYA GANJ","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","RSSINV@YAHOO.COM","9101123283650","Nov 21, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3575","Registered Stock Brokers in equity segment","30","143","RABINDRA KUMAR DAMANI","RABINDRA KUMAR DAMANI","INB031080410","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Mar 07, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3576","Registered Stock Brokers in equity segment","30","144","RABINDRA KUMAR HARLALKA","R.K.HARLALKA","INB030053510","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3577","Registered Stock Brokers in equity segment","30","144","RADAR VISION LIMITED","RADAR VISION LIMITED","INZ000183237","corporate@radarvision.com","0919748073656","","URVASI APARTMENT, 3, PICASSO BITHI (FORMERLY HUNGERFORD STREET), 1ST FLOOR,","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","corporate@radarvision.com","0919748073656","Jun 28, 2018 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3578","Registered Stock Brokers in equity segment","30","144","RADAR VISION LIMITED","RADAR VISION LIMITED","INZ000183237","corporate@radarvision.com","0919748073656","","URVASI APARTMENT, 3, PICASSO BITHI (FORMERLY HUNGERFORD STREET), 1ST FLOOR,","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","corporate@radarvision.com","0919748073656","Jun 28, 2018 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3579","Registered Stock Brokers in equity segment","30","144","RADAR VISION LIMITED","RADAR VISION LIMITED","INZ000183237","corporate@radarvision.com","0919748073656","","URVASI APARTMENT, 3, PICASSO BITHI (FORMERLY HUNGERFORD STREET), 1ST FLOOR,","","","","","","","METROPOLITAN STOCK EXCHANGE","corporate@radarvision.com","0919748073656","Jun 28, 2018 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3580","Registered Stock Brokers in equity segment","30","144","RADHARAMANA HOLDINGS PRIVATE LIMITED","RADHARAMANA HOLDINGS PRIVATE LIMITED","INB231304131","","","","","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","","","Aug 04, 2008 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3581","Registered Stock Brokers in equity segment","30","144","RADHESHYAM CHIRANJILAL GOENKA","R C GOENKA","INB010021419","","","","","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","","","Nov 26, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3582","Registered Stock Brokers in equity segment","30","144","RADHESHYAM CHOUDHARY","CHOUDHARY & SONS","INB030035518","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3583","Registered Stock Brokers in equity segment","30","144","RADHESHYAM GOENKA","RADHESHYAM GOENKA","INB030482913","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Jan 25, 1993 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3584","Registered Stock Brokers in equity segment","30","144","RADHESHYAM KHANDELWAL","BRIJNATH KHANDELWAL & CO.","INB030449122","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Dec 22, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3585","Registered Stock Brokers in equity segment","30","144","RAEDAN CAPITAL PRIVATE LIMITED","RAEDAN CAPITAL PRIVATE LIMITED","INZ000306633","compliance@raedancapital.in","910229820641838","","207, 2ND FLOOR, NEELKANTH CORPORATE IT PARK, PREMIER ROAD, VIDYAVIHAR WEST","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","compliance@raedancapital.in","910229820641838","May 06, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3586","Registered Stock Brokers in equity segment","30","144","RAEDAN CAPITAL PRIVATE LIMITED","RAEDAN CAPITAL PRIVATE LIMITED","INZ000306633","compliance@raedancapital.in","910229820641838","","207, 2ND FLOOR, NEELKANTH CORPORATE IT PARK, PREMIER ROAD, VIDYAVIHAR WEST","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","compliance@raedancapital.in","910229820641838","May 06, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3587","Registered Stock Brokers in equity segment","30","144","RAEDAN CAPITAL PRIVATE LIMITED","RAEDAN CAPITAL PRIVATE LIMITED","INZ000306633","compliance@raedancapital.in","910229820641838","","207, 2ND FLOOR, NEELKANTH CORPORATE IT PARK, PREMIER ROAD, VIDYAVIHAR WEST","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","compliance@raedancapital.in","910229820641838","May 06, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3588","Registered Stock Brokers in equity segment","30","144","RAEDAN CAPITAL PRIVATE LIMITED","RAEDAN CAPITAL PRIVATE LIMITED","INZ000306633","compliance@raedancapital.in","910229820641838","","207, 2ND FLOOR, NEELKANTH CORPORATE IT PARK, PREMIER ROAD, VIDYAVIHAR WEST","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","compliance@raedancapital.in","910229820641838","May 06, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3589","Registered Stock Brokers in equity segment","30","144","RAEDAN CAPITAL PRIVATE LIMITED","RAEDAN CAPITAL PRIVATE LIMITED","INZ000306633","compliance@raedancapital.in","910229820641838","","207, 2ND FLOOR, NEELKANTH CORPORATE IT PARK, PREMIER ROAD, VIDYAVIHAR WEST","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","compliance@raedancapital.in","910229820641838","May 06, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3590","Registered Stock Brokers in equity segment","30","144","RAEDAN CAPITAL PRIVATE LIMITED","RAEDAN CAPITAL PRIVATE LIMITED","INZ000306633","compliance@raedancapital.in","910229820641838","","207, 2ND FLOOR, NEELKANTH CORPORATE IT PARK, PREMIER ROAD, VIDYAVIHAR WEST","","","","","","","NSE Clearing Limited","compliance@raedancapital.in","910229820641838","May 06, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3591","Registered Stock Brokers in equity segment","30","144","RAGA SECURITIES & FINANCE PVT. LTD.","RAGA SECURITIES & FINANCE PVT. LTD.","INZ000241839","ragajbp@gmail.com","9107613071026","","RAGA COMPLEX, BEHIND AMRIT COMPLEX BESIDES KRISHNA COMPLEX NAGAR, NIGAM ROAD,","","","","","","","METROPOLITAN STOCK EXCHANGE","ragajbp@gmail.com","9107613071026","Mar 31, 2005 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3592","Registered Stock Brokers in equity segment","30","144","RAGHU RAM KEJRIWAL","RAGHU RAM KEJRIWAL","INB030809113","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Oct 19, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3593","Registered Stock Brokers in equity segment","30","144","RAGHUNANDAN CAPITAL PRIVATE LIMITED","RAGHUNANDAN CAPITAL PRIVATE LIMITED","INZ000307234","rmcompliance@rmoneyindia.com","9105624039285","","UNIT 601 TO 602 A, 6TH FLOOR, DSCCSL (53E), ROAD 5C, BLOCK 53, ZONE 5, DTA, GANDHINAGAR, GUJARAT","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","rmcompliance@rmoneyindia.com","9105624039285","Jun 07, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3594","Registered Stock Brokers in equity segment","30","144","RAGHUNANDAN CAPITAL PRIVATE LIMITED","RAGHUNANDAN CAPITAL PRIVATE LIMITED","INZ000307234","rmcompliance@rmoneyindia.com","9105624039285","","UNIT 601 TO 602 A, 6TH FLOOR, DSCCSL (53E), ROAD 5C, BLOCK 53, ZONE 5, DTA, GANDHINAGAR, GUJARAT","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","rmcompliance@rmoneyindia.com","9105624039285","Jun 07, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3595","Registered Stock Brokers in equity segment","30","144","RAGHUNANDAN CAPITAL PRIVATE LIMITED","RAGHUNANDAN CAPITAL PRIVATE LIMITED","INZ000307234","rmcompliance@rmoneyindia.com","9105624039285","","UNIT 601 TO 602 A, 6TH FLOOR, DSCCSL (53E), ROAD 5C, BLOCK 53, ZONE 5, DTA, GANDHINAGAR, GUJARAT","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","rmcompliance@rmoneyindia.com","9105624039285","Jun 07, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3596","Registered Stock Brokers in equity segment","30","144","RAGHVENDRA MOHTA","RADHA KISHAN MOHTA","INB030039319","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3597","Registered Stock Brokers in equity segment","30","144","RAHEJA STOCK BROKERS P LTD","RAHEJA STOCK BROKERS P LTD","INZ000222237","rahejast@yahoo.com","9102266341960","","521, Rotunda Stock Exchange Building, 5th Floor, Dalal Street, Fort","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","rahejast@yahoo.com","9102266341960","Jan 07, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3598","Registered Stock Brokers in equity segment","30","144","RAHEJA STOCK BROKERS P LTD","RAHEJA STOCK BROKERS P LTD","INZ000222237","rahejast@yahoo.com","9102266341960","","521, Rotunda Stock Exchange Building, 5th Floor, Dalal Street, Fort","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","rahejast@yahoo.com","9102266341960","Jan 07, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3599","Registered Stock Brokers in equity segment","30","144","RAIMA EQUITIES PRIVATE LIMITED","RAIMA EQUITIES PRIVATE LIMITED","INZ000263832","backoffice@raimaequities.com","9103322317211","","21,23,24,25, MARTIN BURN HOUSE, 4TH FLOOR 1 R.N. MUKHERJEE ROAD,B.B.D BAG, LALBAZAR","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","backoffice@raimaequities.com","9103322317211","Sep 14, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3600","Registered Stock Brokers in equity segment","30","144","RAIMA EQUITIES PRIVATE LIMITED","RAIMA EQUITIES PRIVATE LIMITED","INZ000263832","backoffice@raimaequities.com","9103322317211","","21,23,24,25, MARTIN BURN HOUSE, 4TH FLOOR 1 R.N. MUKHERJEE ROAD,B.B.D BAG, LALBAZAR","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","backoffice@raimaequities.com","9103322317211","Sep 14, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3601","Registered Stock Brokers in equity segment","30","145","RAIMA EQUITIES PRIVATE LIMITED","RAIMA EQUITIES PRIVATE LIMITED","INZ000263832","backoffice@raimaequities.com","9103322317211","","21,23,24,25, MARTIN BURN HOUSE, 4TH FLOOR 1 R.N. MUKHERJEE ROAD,B.B.D BAG, LALBAZAR","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","backoffice@raimaequities.com","9103322317211","Sep 14, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3602","Registered Stock Brokers in equity segment","30","145","RAIMA EQUITIES PRIVATE LIMITED","RAIMA EQUITIES PRIVATE LIMITED","INZ000263832","backoffice@raimaequities.com","9103322317211","","21,23,24,25, MARTIN BURN HOUSE, 4TH FLOOR 1 R.N. MUKHERJEE ROAD,B.B.D BAG, LALBAZAR","","","","","","","NSE Clearing Limited","backoffice@raimaequities.com","9103322317211","Sep 14, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3603","Registered Stock Brokers in equity segment","30","145","RAINBOW SECURITIES PRIVATE LIMITED","RAINBOW SECURITIES PRIVATE LIMITED","INZ000190631","support@rainbowindia.co.in","03322135183","","CENTRE POINT,21, HEMANT BASU SARANI 3RD FLOOR, ROOM NO. 305,KOLKATA","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","support@rainbowindia.co.in","03322135183","Oct 10, 2008 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3604","Registered Stock Brokers in equity segment","30","145","RAINBOW SECURITIES PRIVATE LIMITED","RAINBOW SECURITIES PRIVATE LIMITED","INZ000190631","support@rainbowindia.co.in","03322135183","","CENTRE POINT,21, HEMANT BASU SARANI 3RD FLOOR, ROOM NO. 305,KOLKATA","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","support@rainbowindia.co.in","03322135183","Oct 10, 2008 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3605","Registered Stock Brokers in equity segment","30","145","RAINBOW SECURITIES PRIVATE LIMITED","RAINBOW SECURITIES PRIVATE LIMITED","INZ000190631","support@rainbowindia.co.in","03322135183","","CENTRE POINT,21, HEMANT BASU SARANI 3RD FLOOR, ROOM NO. 305,KOLKATA","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","support@rainbowindia.co.in","03322135183","Oct 10, 2008 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3606","Registered Stock Brokers in equity segment","30","145","RAINBOW SECURITIES PRIVATE LIMITED","RAINBOW SECURITIES PRIVATE LIMITED","INZ000190631","support@rainbowindia.co.in","03322135183","","CENTRE POINT,21, HEMANT BASU SARANI 3RD FLOOR, ROOM NO. 305,KOLKATA","","","","","","","NSE Clearing Limited","support@rainbowindia.co.in","03322135183","Oct 10, 2008 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3607","Registered Stock Brokers in equity segment","30","145","Raise Securities Private Limited","Raise Securities Private Limited","INZ000006031","Compliance@dhan.co","0919833689823","","Unit No.2201, 22nd floor, Gold Medal Avenue, S V Road, Beside Patel Petrol Pump, Piramal Nagar, Goregaon West","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","Compliance@dhan.co","0919833689823","Jun 30, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3608","Registered Stock Brokers in equity segment","30","145","Raise Securities Private Limited","Raise Securities Private Limited","INZ000006031","Compliance@dhan.co","0919833689823","","Unit No.2201, 22nd floor, Gold Medal Avenue, S V Road, Beside Patel Petrol Pump, Piramal Nagar, Goregaon West","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","Compliance@dhan.co","0919833689823","Jun 30, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3609","Registered Stock Brokers in equity segment","30","145","Raise Securities Private Limited","Raise Securities Private Limited","INZ000006031","Compliance@dhan.co","0919833689823","","Unit No.2201, 22nd floor, Gold Medal Avenue, S V Road, Beside Patel Petrol Pump, Piramal Nagar, Goregaon West","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","Compliance@dhan.co","0919833689823","Jun 30, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3610","Registered Stock Brokers in equity segment","30","145","RAJ GOPAL BANGUR","RAJ GOPAL BANGUR","INB030485812","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Jan 25, 1993 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3611","Registered Stock Brokers in equity segment","30","145","RAJ KARAN BACHHAWAT","BACHHAWAT & CO.","INB030078310","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3612","Registered Stock Brokers in equity segment","30","145","RAJ KUMAR JHUNJHUNWALA","RAJ KUMAR & CO.","INB030033912","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3613","Registered Stock Brokers in equity segment","30","145","RAJ KUMAR NAHATA","RAJ KUMAR NAHATA","INB030074813","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3614","Registered Stock Brokers in equity segment","30","145","RAJ KUMAR SHROFF","RAJ KUMAR SHROFF","INB030707017","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Mar 31, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3615","Registered Stock Brokers in equity segment","30","145","RAJABABU BHAGUBHAI GANDHI","RAJABABU BHAGUBHAI GANDHI","INZ000229311","rbgandhi603@rediffmail.com","9102222722214","","542, ROTUNDA BUILDING,5th FLOOR, B S MARG DALAL STREET, FORT","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","rbgandhi603@rediffmail.com","9102222722214","Nov 26, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3616","Registered Stock Brokers in equity segment","30","145","RAJABABU BHAGUBHAI GANDHI","RAJABABU BHAGUBHAI GANDHI","INZ000229311","rbgandhi603@rediffmail.com","9102222722214","","542, ROTUNDA BUILDING,5th FLOOR, B S MARG DALAL STREET, FORT","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","rbgandhi603@rediffmail.com","9102222722214","Nov 26, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3617","Registered Stock Brokers in equity segment","30","145","RAJANARAYAN CAPITAL MARKETS SERVICES LTD.","RAJANARAYAN CAPITAL MARKETS SERVICES LTD.","INB230753233","","","","","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","","","Jul 26, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3618","Registered Stock Brokers in equity segment","30","145","RAJARAM STOCK BROKING COMPANY(MUMBA","RAJARAM STOCK BROKING COMPANY(MUMBA","INB010980937","","","","","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","","","Dec 30, 1997 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3619","Registered Stock Brokers in equity segment","30","145","RAJCHANDRA STOCK BROKERS PRIVATE LIMITED","RAJCHANDRA STOCK BROKERS PRIVATE LIMITED","INZ000233334","rajchandra@rediffmail.com","9102222630748","","Bilquees Mansion, 2nd Floor, North Side, 261/263, D.N. Road, Fort","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","rajchandra@rediffmail.com","9102222630748","Jan 13, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3620","Registered Stock Brokers in equity segment","30","145","RAJCHANDRA STOCK BROKERS PRIVATE LIMITED","RAJCHANDRA STOCK BROKERS PRIVATE LIMITED","INZ000233334","rajchandra@rediffmail.com","9102222630748","","Bilquees Mansion, 2nd Floor, North Side, 261/263, D.N. Road, Fort","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","rajchandra@rediffmail.com","9102222630748","Jan 13, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3621","Registered Stock Brokers in equity segment","30","145","RAJEEV JHUNJHUNWALA","RAJEEV JHUNJHUNWALA","INB030948310","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Dec 13, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3622","Registered Stock Brokers in equity segment","30","145","RAJEEV PANDEY","VISHNUPRIYA SECURITIES","INB011414415","","","","","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","","","Oct 08, 2010 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3623","Registered Stock Brokers in equity segment","30","145","RAJEEV PHUMBHRA","RAJEEV PHUMBRA & CO.","INB030671816","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 23, 1994 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3624","Registered Stock Brokers in equity segment","30","145","RAJENDRA D. SHAH","RAJENDRA D. SHAH","INB031120919","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Aug 02, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3625","Registered Stock Brokers in equity segment","30","145","RAJENDRA KEJRIWAL","RAJENDRA KEJRIWAL & CO.","INB030670719","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 23, 1994 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3626","Registered Stock Brokers in equity segment","30","146","RAJENDRA KUMAR AGARWAL","RAJENDRA KUMAR AGARWAL","INB030947614","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Dec 13, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3627","Registered Stock Brokers in equity segment","30","146","RAJENDRA KUMAR BACHHAWAT","RAJENDRA KUMAR BACHHAWAT","INB030074314","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3628","Registered Stock Brokers in equity segment","30","146","RAJENDRA KUMAR SARAOGI","R.SARAOGI & CO.","INB030513814","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Feb 25, 1993 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3629","Registered Stock Brokers in equity segment","30","146","RAJENDRA MODI SHARE BROKERS PRIVATE LIMITED","RAJENDRA MODI SHARE BROKERS PRIVATE LIMITED","INZ000199631","rjndrmodi@yahoo.com","9101412369004","","403-404, Green House, Ashok Marg, C-Scheme,","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","rjndrmodi@yahoo.com","9101412369004","Jul 31, 2008 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3630","Registered Stock Brokers in equity segment","30","146","RAJENDRA MODI SHARE BROKERS PRIVATE LIMITED","RAJENDRA MODI SHARE BROKERS PRIVATE LIMITED","INZ000199631","rjndrmodi@yahoo.com","9101412369004","","403-404, Green House, Ashok Marg, C-Scheme,","","","","","","","METROPOLITAN STOCK EXCHANGE","rjndrmodi@yahoo.com","9101412369004","Jul 31, 2008 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3631","Registered Stock Brokers in equity segment","30","146","RAJENDRA MODI SHARE BROKERS PRIVATE LIMITED","RAJENDRA MODI SHARE BROKERS PRIVATE LIMITED","INZ000199631","rjndrmodi@yahoo.com","9101412369004","","403-404, Green House, Ashok Marg, C-Scheme,","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","rjndrmodi@yahoo.com","9101412369004","Jul 31, 2008 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3632","Registered Stock Brokers in equity segment","30","146","RAJENDRA PRASAD BUBNA","R P BUBNA & CO.","INB030040318","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3633","Registered Stock Brokers in equity segment","30","146","RAJENDRA PRASAD SANGANERIA","RAJENDRA PRASAD SANGANERIA","INB030488016","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Jan 25, 1993 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3634","Registered Stock Brokers in equity segment","30","146","RAJENDRA PRASAD SHAH","RAJENDRA PRASAD SHAH","INB030054010","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"3635","Registered Stock Brokers in equity segment","30","146","RAJENDRA SHARE BROKING PRIVATE LIMITED","RAJENDRA SHARE BROKING PRIVATE LIMITED","INZ000266332","compliance@rajendratrade.com","0919726865548","","First Floor, Ranchhodji Bhuvan, Badridas Wadi, Verai Chakla,","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","compliance@rajendratrade.com","0919726865548","Sep 23, 2010 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
